날짜,순위,팀명,경기,승,패,무,승률,게임차,최근10경기,연속,홈,방문
20220706,10,한화,78,24,53,1,0.312,27,2승0무8패,6패,14-0-24,10-1-29
20220707,1,SSG,81,52,26,3,0.667,0,8승0무2패,1승,31-0-10,21-3-16
20220707,2,키움,82,51,30,1,0.630,2.5,8승0무2패,2패,22-1-18,29-0-12
20220707,3,LG,79,48,30,1,0.615,4,8승0무2패,4승,22-0-20,26-1-10
20220707,4,KT,79,40,37,2,0.519,11.5,7승0무3패,5승,17-1-21,23-1-16
20220707,5,KIA,78,38,39,1,0.494,13.5,2승0무8패,8패,17-0-20,21-1-19
20220707,6,두산,78,34,42,2,0.447,17,3승1무6패,2승,15-1-22,19-1-20
20220707,6,롯데,79,34,42,3,0.447,17,3승1무6패,1패,13-3-25,21-0-17
20220707,8,삼성,80,35,45,0,0.438,18,3승0무7패,6패,14-0-26,21-0-19
20220707,9,NC,77,31,44,2,0.413,19.5,5승0무5패,1패,16-2-20,15-0-24
20220707,10,한화,79,25,53,1,0.321,27,2승0무8패,1승,15-0-24,10-1-29
20220708,1,SSG,82,53,26,3,0.671,0,8승0무2패,2승,31-0-10,22-3-16
20220708,2,키움,83,52,30,1,0.634,2.5,8승0무2패,1승,23-1-18,29-0-12
20220708,3,LG,80,49,30,1,0.620,4,9승0무1패,5승,22-0-20,27-1-10
20220708,4,KT,80,41,37,2,0.526,11.5,7승0무3패,6승,18-1-21,23-1-16
20220708,5,KIA,79,39,39,1,0.500,13.5,2승0무8패,1승,18-0-20,21-1-19
20220708,6,두산,79,34,43,2,0.442,18,3승1무6패,1패,15-1-23,19-1-20
20220708,6,롯데,80,34,43,3,0.442,18,3승1무6패,2패,13-3-25,21-0-18
20220708,8,삼성,81,35,46,0,0.432,19,2승0무8패,7패,14-0-27,21-0-19
20220708,9,NC,78,31,45,2,0.408,20.5,4승0무6패,2패,16-2-20,15-0-25
20220708,10,한화,80,25,54,1,0.316,28,2승0무8패,1패,15-0-24,10-1-30
20220709,1,SSG,83,54,26,3,0.675,0,8승0무2패,3승,31-0-10,23-3-16
20220709,2,키움,84,53,30,1,0.639,2.5,8승0무2패,2승,24-1-18,29-0-12
20220709,3,LG,81,50,30,1,0.625,4,9승0무1패,6승,22-0-20,28-1-10
20220709,4,KT,81,42,37,2,0.532,11.5,8승0무2패,7승,19-1-21,23-1-16
20220709,5,KIA,80,40,39,1,0.506,13.5,2승0무8패,2승,19-0-20,21-1-19
20220709,6,두산,80,34,44,2,0.436,19,2승1무7패,2패,15-1-24,19-1-20
20220709,6,롯데,81,34,44,3,0.436,19,3승1무6패,3패,13-3-25,21-0-19
20220709,8,삼성,82,35,47,0,0.427,20,1승0무9패,8패,14-0-28,21-0-19
20220709,9,NC,79,31,46,2,0.403,21.5,4승0무6패,3패,16-2-20,15-0-26
20220709,10,한화,81,25,55,1,0.313,29,2승0무8패,2패,15-0-24,10-1-31
20220710,1,SSG,84,55,26,3,0.679,0,9승0무1패,4승,31-0-10,24-3-16
20220710,2,키움,85,54,30,1,0.643,2.5,8승0무2패,3승,25-1-18,29-0-12
20220710,3,LG,82,51,30,1,0.630,4,9승0무1패,7승,22-0-20,29-1-10
20220710,4,KT,82,42,38,2,0.525,12.5,8승0무2패,1패,19-1-22,23-1-16
20220710,5,KIA,81,41,39,1,0.513,13.5,3승0무7패,3승,20-0-20,21-1-19
20220710,6,롯데,82,35,44,3,0.443,19,4승0무6패,1승,13-3-25,22-0-19
20220710,7,두산,81,34,45,2,0.430,20,2승0무8패,3패,15-1-25,19-1-20
20220710,8,삼성,83,35,48,0,0.422,21,1승0무9패,9패,14-0-29,21-0-19
20220710,9,NC,80,31,47,2,0.397,22.5,4승0무6패,4패,16-2-20,15-0-27
20220710,10,한화,82,25,56,1,0.309,30,1승0무9패,3패,15-0-24,10-1-32
20220712,1,SSG,85,56,26,3,0.683,0,9승0무1패,5승,32-0-10,24-3-16
20220712,2,키움,86,54,31,1,0.635,3.5,7승0무3패,1패,25-1-18,29-0-13
20220712,3,LG,83,51,31,1,0.622,5,8승0무2패,1패,22-0-21,29-1-10
20220712,4,KT,83,43,38,2,0.531,12.5,8승0무2패,1승,20-1-22,23-1-16
20220712,5,KIA,82,42,39,1,0.519,13.5,4승0무6패,4승,20-0-20,22-1-19
20220712,6,롯데,83,36,44,3,0.450,19,4승0무6패,2승,14-3-25,22-0-19
20220712,7,두산,82,35,45,2,0.438,20,3승0무7패,1승,15-1-25,20-1-20
20220712,8,삼성,84,35,49,0,0.417,22,0승0무10패,10패,14-0-29,21-0-20
20220712,9,NC,81,31,48,2,0.392,23.5,4승0무6패,5패,16-2-21,15-0-27
20220712,10,한화,83,25,57,1,0.305,31,1승0무9패,4패,15-0-24,10-1-33
20220713,1,SSG,85,56,26,3,0.683,0,9승0무1패,5승,32-0-10,24-3-16
20220713,2,키움,86,54,31,1,0.635,3.5,7승0무3패,1패,25-1-18,29-0-13
20220713,3,LG,83,51,31,1,0.622,5,8승0무2패,1패,22-0-21,29-1-10
20220713,4,KT,83,43,38,2,0.531,12.5,8승0무2패,1승,20-1-22,23-1-16
20220713,5,KIA,82,42,39,1,0.519,13.5,4승0무6패,4승,20-0-20,22-1-19
20220713,6,롯데,84,37,44,3,0.457,18.5,5승0무5패,3승,15-3-25,22-0-19
20220713,7,두산,83,35,46,2,0.432,20.5,3승0무7패,1패,15-1-25,20-1-21
20220713,8,삼성,84,35,49,0,0.417,22,0승0무10패,10패,14-0-29,21-0-20
20220713,9,NC,82,32,48,2,0.400,23,5승0무5패,1승,17-2-21,15-0-27
20220713,10,한화,84,25,58,1,0.301,31.5,1승0무9패,5패,15-0-24,10-1-34
20220714,1,SSG,86,57,26,3,0.687,0,9승0무1패,6승,33-0-10,24-3-16
20220714,2,키움,87,54,32,1,0.628,4.5,6승0무4패,2패,25-1-18,29-0-14
20220714,3,LG,84,52,31,1,0.627,5,8승0무2패,1승,23-0-21,29-1-10
20220714,4,KT,84,44,38,2,0.537,12.5,9승0무1패,2승,21-1-22,23-1-16
20220714,5,KIA,83,42,40,1,0.512,14.5,4승0무6패,1패,20-0-20,22-1-20
20220714,6,롯데,85,38,44,3,0.463,18.5,5승0무5패,4승,16-3-25,22-0-19
20220714,7,두산,84,36,46,2,0.439,20.5,4승0무6패,1승,15-1-25,21-1-21
20220714,8,삼성,85,35,50,0,0.412,23,0승0무10패,11패,14-0-29,21-0-21
20220714,9,NC,83,32,49,2,0.395,24,4승0무6패,1패,17-2-22,15-0-27
20220714,10,한화,85,25,59,1,0.298,32.5,1승0무9패,6패,15-0-24,10-1-35
20220722,1,SSG,87,58,26,3,0.690,0,9승0무1패,7승,33-0-10,25-3-16
20220722,2,키움,88,55,32,1,0.632,4.5,6승0무4패,1승,26-1-18,29-0-14
20220722,3,LG,85,52,32,1,0.619,6,8승0무2패,1패,23-0-21,29-1-11
20220722,4,KT,85,44,39,2,0.530,13.5,8승0무2패,1패,21-1-22,23-1-17
20220722,5,KIA,84,43,40,1,0.518,14.5,5승0무5패,1승,20-0-20,23-1-20
20220722,6,롯데,86,38,45,3,0.458,19.5,5승0무5패,1패,16-3-26,22-0-19
20220722,7,두산,85,36,47,2,0.434,21.5,4승0무6패,1패,15-1-26,21-1-21
20220722,8,삼성,86,35,51,0,0.407,24,0승0무10패,12패,14-0-29,21-0-22
20220722,9,NC,84,33,49,2,0.402,24,4승0무6패,1승,18-2-22,15-0-27
20220722,10,한화,86,26,59,1,0.306,32.5,2승0무8패,1승,16-0-24,10-1-35
20220723,1,SSG,87,58,26,3,0.690,0,9승0무1패,7승,33-0-10,25-3-16
20220723,2,키움,89,56,32,1,0.636,4,6승0무4패,2승,27-1-18,29-0-14
20220723,3,LG,86,53,32,1,0.624,5.5,8승0무2패,1승,23-0-21,30-1-11
20220723,4,KT,86,45,39,2,0.536,13,8승0무2패,1승,21-1-22,24-1-17
20220723,5,KIA,85,44,40,1,0.524,14,6승0무4패,2승,20-0-20,24-1-20
20220723,6,롯데,87,38,46,3,0.452,20,5승0무5패,2패,16-3-27,22-0-19
20220723,7,두산,85,36,47,2,0.434,21.5,4승0무6패,1패,15-1-26,21-1-21
20220723,8,삼성,87,35,52,0,0.402,24.5,0승0무10패,13패,14-0-29,21-0-23
20220723,9,NC,85,33,50,2,0.398,24.5,3승0무7패,1패,18-2-23,15-0-27
20220723,10,한화,87,26,60,1,0.302,33,2승0무8패,1패,16-0-25,10-1-35
20220724,1,SSG,88,59,26,3,0.694,0,9승0무1패,8승,33-0-10,26-3-16
20220724,2,키움,90,56,33,1,0.629,5,5승0무5패,1패,27-1-19,29-0-14
20220724,3,LG,87,53,33,1,0.616,6.5,7승0무3패,1패,23-0-21,30-1-12
20220724,4,KT,87,46,39,2,0.541,13,8승0무2패,2승,21-1-22,25-1-17
20220724,5,KIA,86,45,40,1,0.529,14,7승0무3패,3승,20-0-20,25-1-20
20220724,6,롯데,88,38,47,3,0.447,21,4승0무6패,3패,16-3-28,22-0-19
20220724,7,두산,86,36,48,2,0.429,22.5,4승0무6패,2패,15-1-27,21-1-21
20220724,8,삼성,88,36,52,0,0.409,24.5,1승0무9패,1승,14-0-29,22-0-23
20220724,9,NC,86,34,50,2,0.405,24.5,3승0무7패,1승,19-2-23,15-0-27
20220724,10,한화,88,26,61,1,0.299,34,2승0무8패,2패,16-0-26,10-1-35
20220726,1,SSG,89,59,27,3,0.686,0,8승0무2패,1패,33-0-11,26-3-16
20220726,2,키움,91,57,33,1,0.633,4,6승0무4패,1승,27-1-19,30-0-14
20220726,3,LG,88,54,33,1,0.621,5.5,7승0무3패,1승,23-0-21,31-1-12
20220726,4,KT,88,46,40,2,0.535,13,7승0무3패,1패,21-1-23,25-1-17
20220726,5,KIA,87,45,41,1,0.523,14,7승0무3패,1패,20-0-21,25-1-20
20220726,6,롯데,89,38,48,3,0.442,21,4승0무6패,4패,16-3-28,22-0-20
20220726,7,두산,87,37,48,2,0.435,21.5,4승0무6패,1승,16-1-27,21-1-21
20220726,8,NC,87,35,50,2,0.412,23.5,4승0무6패,2승,19-2-23,16-0-27
20220726,9,삼성,89,36,53,0,0.404,24.5,1승0무9패,1패,14-0-30,22-0-23
20220726,10,한화,89,27,61,1,0.307,33,2승0무8패,1승,16-0-26,11-1-35
20220727,1,SSG,90,60,27,3,0.690,0,9승0무1패,1승,34-0-11,26-3-16
20220727,2,키움,92,57,34,1,0.626,5,6승0무4패,1패,27-1-19,30-0-15
20220727,3,LG,89,54,34,1,0.614,6.5,6승0무4패,1패,23-0-21,31-1-13
20220727,4,KT,89,47,40,2,0.540,13,7승0무3패,1승,22-1-23,25-1-17
20220727,5,KIA,88,46,41,1,0.529,14,8승0무2패,1승,21-0-21,25-1-20
20220727,6,두산,88,38,48,2,0.442,21.5,4승0무6패,2승,17-1-27,21-1-21
20220727,7,롯데,90,38,49,3,0.437,22,4승0무6패,5패,16-3-28,22-0-21
20220727,8,삼성,90,37,53,0,0.411,24.5,2승0무8패,1승,15-0-30,22-0-23
20220727,9,NC,88,35,51,2,0.407,24.5,4승0무6패,1패,19-2-23,16-0-28
20220727,10,한화,90,27,62,1,0.303,34,2승0무8패,1패,16-0-26,11-1-36
20220728,1,SSG,91,61,27,3,0.693,0,9승0무1패,2승,35-0-11,26-3-16
20220728,2,키움,93,57,35,1,0.620,6,5승0무5패,2패,27-1-19,30-0-16
20220728,3,LG,90,54,35,1,0.607,7.5,5승0무5패,2패,23-0-21,31-1-14
20220728,4,KT,90,48,40,2,0.545,13,7승0무3패,2승,23-1-23,25-1-17
20220728,5,KIA,89,46,42,1,0.523,15,7승0무3패,1패,21-0-22,25-1-20
20220728,6,두산,89,39,48,2,0.448,21.5,5승0무5패,3승,18-1-27,21-1-21
20220728,7,롯데,91,38,50,3,0.432,23,4승0무6패,6패,16-3-28,22-0-22
20220728,8,NC,89,36,51,2,0.414,24.5,5승0무5패,1승,19-2-23,17-0-28
20220728,9,삼성,91,37,53,1,0.411,25,2승1무7패,1승,15-1-30,22-0-23
20220728,10,한화,91,27,62,2,0.303,34.5,2승1무7패,1패,16-0-26,11-2-36
20220729,1,SSG,92,61,28,3,0.685,0,8승0무2패,1패,35-0-11,26-3-17
20220729,2,키움,94,57,36,1,0.613,6,4승0무6패,3패,27-1-19,30-0-17
20220729,3,LG,91,54,36,1,0.600,7.5,4승0무6패,3패,23-0-22,31-1-14
20220729,4,KT,91,49,40,2,0.551,12,7승0무3패,3승,23-1-23,26-1-17
20220729,5,KIA,90,47,42,1,0.528,14,7승0무3패,1승,22-0-22,25-1-20
20220729,6,두산,90,40,48,2,0.455,20.5,6승0무4패,4승,18-1-27,22-1-21
20220729,7,롯데,92,38,51,3,0.427,23,3승0무7패,7패,16-3-28,22-0-23
20220729,8,NC,90,37,51,2,0.420,23.5,6승0무4패,2승,20-2-23,17-0-28
20220729,9,삼성,92,38,53,1,0.418,24,3승1무6패,2승,16-1-30,22-0-23
20220729,10,한화,92,27,63,2,0.300,34.5,2승1무7패,2패,16-0-27,11-2-36
20220730,1,SSG,93,62,28,3,0.689,0,8승0무2패,1승,35-0-11,27-3-17
20220730,2,키움,95,57,36,2,0.613,6.5,3승1무6패,3패,27-1-19,30-1-17
20220730,3,LG,92,55,36,1,0.604,7.5,4승0무6패,1승,24-0-22,31-1-14
20220730,4,KT,92,49,41,2,0.544,13,7승0무3패,1패,23-1-23,26-1-18
20220730,5,KIA,91,47,43,1,0.522,15,6승0무4패,1패,22-0-23,25-1-20
20220730,6,두산,91,40,49,2,0.449,21.5,6승0무4패,1패,18-1-27,22-1-22
20220730,7,롯데,93,39,51,3,0.433,23,3승0무7패,1승,16-3-28,23-0-23
20220730,8,NC,91,37,51,3,0.420,24,6승1무3패,2승,20-3-23,17-0-28
20220730,9,삼성,93,38,54,1,0.413,25,3승1무6패,1패,16-1-31,22-0-23
20220730,10,한화,93,28,63,2,0.308,34.5,3승1무6패,1승,17-0-27,11-2-36
20220731,1,SSG,94,63,28,3,0.692,0,8승0무2패,2승,35-0-11,28-3-17
20220731,2,키움,95,57,36,2,0.613,7,3승1무6패,3패,27-1-19,30-1-17
20220731,3,LG,92,55,36,1,0.604,8,4승0무6패,1승,24-0-22,31-1-14
20220731,4,KT,92,49,41,2,0.544,13.5,7승0무3패,1패,23-1-23,26-1-18
20220731,5,KIA,92,47,44,1,0.516,16,5승0무5패,2패,22-0-24,25-1-20
20220731,6,두산,91,40,49,2,0.449,22,6승0무4패,1패,18-1-27,22-1-22
20220731,7,롯데,94,39,51,4,0.433,23.5,2승1무7패,1승,16-3-28,23-1-23
20220731,8,NC,91,37,51,3,0.420,24.5,6승1무3패,2승,20-3-23,17-0-28
20220731,9,삼성,94,38,54,2,0.413,25.5,3승2무5패,1패,16-2-31,22-0-23
20220731,10,한화,93,28,63,2,0.308,35,3승1무6패,1승,17-0-27,11-2-36
20220802,1,SSG,95,64,28,3,0.696,0,8승0무2패,3승,35-0-11,29-3-17
20220802,2,키움,96,57,37,2,0.606,8,3승1무6패,4패,27-1-20,30-1-17
20220802,3,LG,93,55,37,1,0.598,9,4승0무6패,1패,24-0-22,31-1-15
20220802,4,KT,92,49,41,2,0.544,14,7승0무3패,1패,23-1-23,26-1-18
20220802,5,KIA,93,47,45,1,0.511,17,5승0무5패,3패,22-0-24,25-1-21
20220802,6,두산,91,40,49,2,0.449,22.5,6승0무4패,1패,18-1-27,22-1-22
20220802,7,롯데,95,40,51,4,0.440,23.5,2승1무7패,2승,17-3-28,23-1-23
20220802,8,NC,91,37,51,3,0.420,25,6승1무3패,2승,20-3-23,17-0-28
20220802,9,삼성,94,38,54,2,0.413,26,3승2무5패,1패,16-2-31,22-0-23
20220802,10,한화,94,29,63,2,0.315,35,4승1무5패,2승,18-0-27,11-2-36
20220803,1,SSG,96,64,29,3,0.688,0,7승0무3패,1패,35-0-11,29-3-18
20220803,2,키움,97,58,37,2,0.611,7,4승1무5패,1승,28-1-20,30-1-17
20220803,3,LG,94,56,37,1,0.602,8,4승0무6패,1승,24-0-22,32-1-15
20220803,4,KT,93,50,41,2,0.549,13,7승0무3패,1승,23-1-23,27-1-18
20220803,5,KIA,94,48,45,1,0.516,16,5승0무5패,1승,22-0-24,26-1-21
20220803,6,두산,92,41,49,2,0.456,21.5,6승0무4패,1승,19-1-27,22-1-22
20220803,7,롯데,96,40,52,4,0.435,23.5,2승1무7패,1패,17-3-29,23-1-23
20220803,8,NC,92,37,52,3,0.416,25,5승1무4패,1패,20-3-24,17-0-28
20220803,9,삼성,95,38,55,2,0.409,26,3승2무5패,2패,16-2-31,22-0-24
20220803,10,한화,95,29,64,2,0.312,35,4승1무5패,1패,18-0-28,11-2-36
20220804,1,SSG,97,65,29,3,0.691,0,7승0무3패,1승,35-0-11,30-3-18
20220804,2,LG,95,57,37,1,0.606,8,5승0무5패,2승,24-0-22,33-1-15
20220804,3,키움,98,58,38,2,0.604,8,3승1무6패,1패,28-1-21,30-1-17
20220804,4,KT,94,50,42,2,0.543,14,6승0무4패,1패,23-1-23,27-1-19
20220804,5,KIA,95,48,46,1,0.511,17,4승0무6패,1패,22-0-24,26-1-22
20220804,6,두산,93,41,50,2,0.451,22.5,6승0무4패,1패,19-1-28,22-1-22
20220804,7,롯데,97,40,53,4,0.430,24.5,2승1무7패,2패,17-3-30,23-1-23
20220804,8,NC,93,38,52,3,0.422,25,6승1무3패,1승,21-3-24,17-0-28
20220804,9,삼성,96,39,55,2,0.415,26,4승2무4패,1승,16-2-31,23-0-24
20220804,10,한화,96,30,64,2,0.319,35,4승1무5패,1승,19-0-28,11-2-36
20220805,1,SSG,98,65,30,3,0.684,0,6승0무4패,1패,35-0-12,30-3-18
20220805,2,키움,99,59,38,2,0.608,7,3승1무6패,1승,28-1-21,31-1-17
20220805,3,LG,96,57,38,1,0.600,8,4승0무6패,1패,24-0-23,33-1-15
20220805,4,KT,95,51,42,2,0.548,13,7승0무3패,1승,24-1-23,27-1-19
20220805,5,KIA,96,48,47,1,0.505,17,3승0무7패,2패,22-0-25,26-1-22
20220805,6,두산,94,42,50,2,0.457,21.5,6승0무4패,1승,19-1-28,23-1-22
20220805,7,롯데,98,41,53,4,0.436,23.5,3승1무6패,1승,18-3-30,23-1-23
20220805,8,삼성,97,40,55,2,0.421,25,5승2무3패,2승,16-2-31,24-0-24
20220805,9,NC,94,38,53,3,0.418,25,5승1무4패,1패,21-3-24,17-0-29
20220805,10,한화,97,30,65,2,0.316,35,4승1무5패,1패,19-0-28,11-2-37
20220806,1,SSG,99,66,30,3,0.688,0,7승0무3패,1승,36-0-12,30-3-18
20220806,2,LG,97,58,38,1,0.604,8,5승0무5패,1승,25-0-23,33-1-15
20220806,3,키움,100,59,39,2,0.602,8,3승1무6패,1패,28-1-21,31-1-18
20220806,4,KT,96,52,42,2,0.553,13,7승0무3패,2승,25-1-23,27-1-19
20220806,5,KIA,97,48,48,1,0.500,18,3승0무7패,3패,22-0-26,26-1-22
20220806,6,두산,95,43,50,2,0.462,21.5,7승0무3패,2승,19-1-28,24-1-22
20220806,7,롯데,99,41,54,4,0.432,24.5,3승1무6패,1패,18-3-31,23-1-23
20220806,8,NC,95,39,53,3,0.424,25,6승1무3패,1승,21-3-24,18-0-29
20220806,9,삼성,98,40,56,2,0.417,26,4승2무4패,1패,16-2-31,24-0-25
20220806,10,한화,98,30,66,2,0.313,36,4승1무5패,2패,19-0-28,11-2-38
20220807,1,SSG,100,67,30,3,0.691,0,7승0무3패,2승,37-0-12,30-3-18
20220807,2,LG,98,59,38,1,0.608,8,5승0무5패,2승,26-0-23,33-1-15
20220807,3,키움,101,59,40,2,0.596,9,2승1무7패,2패,28-1-21,31-1-19
20220807,4,KT,97,52,43,2,0.547,14,6승0무4패,1패,25-1-24,27-1-19
20220807,5,KIA,98,49,48,1,0.505,18,3승0무7패,1승,23-0-26,26-1-22
20220807,6,두산,96,43,51,2,0.457,22.5,7승0무3패,1패,19-1-28,24-1-23
20220807,7,NC,96,40,53,3,0.430,25,6승1무3패,2승,21-3-24,19-0-29
20220807,8,롯데,100,41,55,4,0.427,25.5,3승1무6패,2패,18-3-32,23-1-23
20220807,9,삼성,99,40,57,2,0.412,27,4승2무4패,2패,16-2-31,24-0-26
20220807,10,한화,99,31,66,2,0.320,36,4승1무5패,1승,19-0-28,12-2-38
20220810,1,SSG,101,68,30,3,0.694,0,7승0무3패,3승,38-0-12,30-3-18
20220810,2,LG,98,59,38,1,0.608,8.5,5승0무5패,2승,26-0-23,33-1-15
20220810,3,키움,102,59,41,2,0.590,10,2승1무7패,3패,28-1-22,31-1-19
20220810,4,KT,98,52,44,2,0.542,15,6승0무4패,2패,25-1-24,27-1-20
20220810,5,KIA,99,49,49,1,0.500,19,3승0무7패,1패,23-0-26,26-1-23
20220810,6,두산,97,43,52,2,0.453,23.5,6승0무4패,2패,19-1-29,24-1-23
20220810,7,NC,97,41,53,3,0.436,25,6승1무3패,3승,21-3-24,20-0-29
20220810,8,롯데,101,42,55,4,0.433,25.5,4승1무5패,1승,18-3-32,24-1-23
20220810,9,삼성,100,41,57,2,0.418,27,4승2무4패,1승,17-2-31,24-0-26
20220810,10,한화,99,31,66,2,0.320,36.5,4승1무5패,1승,19-0-28,12-2-38
20220811,1,SSG,102,69,30,3,0.697,0,8승0무2패,4승,39-0-12,30-3-18
20220811,2,LG,98,59,38,1,0.608,9,5승0무5패,2승,26-0-23,33-1-15
20220811,3,키움,103,59,42,2,0.584,11,2승1무7패,4패,28-1-23,31-1-19
20220811,4,KT,99,52,45,2,0.536,16,5승0무5패,3패,25-1-24,27-1-21
20220811,5,KIA,99,49,49,1,0.500,19.5,3승0무7패,1패,23-0-26,26-1-23
20220811,6,두산,98,43,53,2,0.448,24.5,5승0무5패,3패,19-1-30,24-1-23
20220811,7,NC,98,42,53,3,0.442,25,7승1무2패,4승,21-3-24,21-0-29
20220811,8,롯데,102,43,55,4,0.439,25.5,5승1무4패,2승,18-3-32,25-1-23
20220811,9,삼성,100,41,57,2,0.418,27.5,4승2무4패,1승,17-2-31,24-0-26
20220811,10,한화,99,31,66,2,0.320,37,4승1무5패,1승,19-0-28,12-2-38
20220812,1,SSG,103,69,31,3,0.690,0,7승0무3패,1패,39-0-13,30-3-18
20220812,2,LG,99,60,38,1,0.612,8,6승0무4패,3승,26-0-23,34-1-15
20220812,3,키움,104,59,43,2,0.578,11,2승1무7패,5패,28-1-24,31-1-19
20220812,4,KT,100,53,45,2,0.541,15,5승0무5패,1승,25-1-24,28-1-21
20220812,5,KIA,100,49,50,1,0.495,19.5,2승0무8패,2패,23-0-26,26-1-24
20220812,6,두산,99,44,53,2,0.454,23.5,5승0무5패,1승,20-1-30,24-1-23
20220812,7,롯데,103,44,55,4,0.444,24.5,5승1무4패,3승,18-3-32,26-1-23
20220812,8,NC,99,42,54,3,0.438,25,6승1무3패,1패,21-3-24,21-0-30
20220812,9,삼성,101,42,57,2,0.424,26.5,5승1무4패,2승,18-2-31,24-0-26
20220812,10,한화,100,31,67,2,0.316,37,4승1무5패,1패,19-0-29,12-2-38
20220813,1,SSG,104,70,31,3,0.693,0,7승0무3패,1승,39-0-13,31-3-18
20220813,2,LG,99,60,38,1,0.612,8.5,6승0무4패,3승,26-0-23,34-1-15
20220813,3,키움,105,60,43,2,0.583,11,3승0무7패,1승,28-1-24,32-1-19
20220813,4,KT,101,54,45,2,0.545,15,5승0무5패,2승,26-1-24,28-1-21
20220813,5,KIA,101,50,50,1,0.500,19.5,3승0무7패,1승,24-0-26,26-1-24
20220813,6,두산,100,44,54,2,0.449,24.5,4승0무6패,1패,20-1-31,24-1-23
20220813,7,롯데,104,44,56,4,0.440,25.5,5승0무5패,1패,18-3-32,26-1-24
20220813,8,NC,99,42,54,3,0.438,25.5,6승1무3패,1패,21-3-24,21-0-30
